Car Index,Station Index,Arrival Time,Velocity,Position
28,5,515.4238241,3.04614904,106.8946067
28,6,528.9787385,2.281942248,139.1994337
28,7,541.8504754,2.189638692,168.3339607
28,8,558.2310976,2.224577914,199.0684581
28,1,570.8551848,2.931180286,228.5418523
28,2,584.8211586,2.704231733,21.7192233
28,3,598.2564368,2.436945767,51.1618932
28,4,612.0692113,1.969023078,76.23382502
28,5,625.0310876,2.3241079,115
28,6,640.8772321,2.304197322,143.75
28,7,654.9209146,2.243867873,168.7806851
28,8,668.8609643,2.820218806,200.2051096
28,1,683.6334222,2.766768154,228.1707471
28,2,697.9666787,1.884366468,23.72685167
28,3,712.6294313,1.777405849,53.65839278
28,4,727.179843,2.470592981,80.03878275
28,5,740.372582,2.865025439,112.8971906
28,6,755.7080509,1.924885075,138.9998805
28,7,768.9593664,2.022816119,168.8745585
28,8,783.244567,2.650656359,198.4295764
28,1,797.6571408,1.762426604,228.8436593
28,2,812.6469852,2.207152096,21.39806159
28,3,830.3097923,1.94128709,57.5
28,4,848.5791268,2.185024226,86.25
28,5,861.5622399,2.175625793,97.3590305
28,6,873.890986,2.594701015,128.459102
28,7,887.6788255,2.461819025,156.2025037
28,8,901.2548599,2.13097701,192.3945109
28,1,915.247077,2.310154457,0
28,2,930.3157591,2.778718957,25.3733054
28,3,945.2722893,2.01562094,56.49516371
28,4,959.3843727,2.59111322,82.52305257
28,5,973.5628602,2.275465896,108.6624957
28,6,988.3362246,1.43039306,134.8941983
29,1,7.33508608,1.726905385,228.6644251
29,2,19.82130478,2.140516746,20.83613925
29,3,35.56324464,2.223999323,45.10147522
29,4,47.86772566,2.474807117,70.66328015
29,5,60.3245395,2.240455795,105.757962
29,6,77.4363763,1.519270811,128.8371497
29,7,89.30573033,2.336914372,154.7440026
29,8,101.6554502,2.13591432,190.0148313
29,1,114.5048018,2.230903921,229.2218016
29,2,130.7104467,2.308422506,28.75
29,3,145.9085059,1.996378387,57.5
29,4,159.4547153,2.69389572,85.99357301
29,5,177.6626174,2.41040449,115
29,6,194.9524497,1.893921725,143.75
29,7,210.0486675,2.33895819,172.5
29,8,223.740543,2.745483345,201.25
29,1,238.0501581,1.686769204,227.1146745
29,2,253.759521,1.721254375,13.4501494
29,3,265.05048,2.727633516,40.11395248
29,4,278.2647216,2.895796468,70.3158317
29,5,293.0362392,1.94745989,102.4180607
29,6,311.0126699,1.374727989,127.5940498
29,7,323.2514897,1.818868807,167.2774649
29,8,339.335353,1.772501558,187.7744003
29,1,349.9024389,3.171568737,228.3462188
29,2,364.1100267,1.739813352,16.16262512
29,3,375.5237834,2.671616375,52.30195236
29,4,390.7998204,2.364739603,86.25
29,5,405.9270791,1.756330174,111.444097
29,6,417.7461338,2.22691445,140.173461
29,7,431.7822872,2.401008967,168.1128142
29,8,444.0974309,2.410166644,196.7275801
29,1,457.8489355,2.134169932,229.8090254
29,2,471.3798518,2.673247508,23.1965081
29,3,486.1889269,2.445384294,50.98152715
29,4,499.1622133,2.607994443,77.23878765
29,5,512.7629585,2.165976699,108.0816918
29,6,526.9845748,2.034277159,138.415955
29,7,539.9478605,2.547905013,167.0398749
29,8,557.2504433,1.438688728,192.3705218
29,1,569.8981464,2.043550632,226.119714
29,2,582.2212421,2.17378349,18.5828779
29,3,595.6555965,1.906107971,49.66682032
29,4,606.9823359,2.629276306,84.95633798
29,5,621.7632503,2.26409424,113.8363512
29,6,635.9194887,2.84400822,137.843539
29,7,653.2633683,2.511513163,169.7135282
29,8,668.4904645,1.920309154,193.2593018
29,1,682.9722707,1.982089424,225.4841001
29,2,695.3009826,2.61748734,20.25710545
29,3,710.4680751,3.315727803,57.5
29,4,724.6657837,2.600837931,78.39563243
29,5,739.6386236,2.135899516,108.4731872
29,6,753.240309,1.932970792,134.3473331
29,7,767.1670921,1.935483223,164.5865596
29,8,782.1805197,1.829781443,190.5847625
29,1,794.2911704,3.018437626,0
29,2,809.3160238,2.528837915,22.31368012
29,3,824.1764743,1.500586799,49.46013309
29,4,838.311268,1.498844603,83.50017771
29,5,853.4537823,2.639964715,109.094521
29,6,867.9978608,2.333667283,137.8947419
29,7,881.0587222,2.198978546,165.729459
29,8,897.0992594,1.729391306,193.4883515
29,1,911.3618452,1.62970998,0
29,2,929.1005607,2.340936133,25.22713896
29,3,944.7737649,1.389749519,51.34144031
29,4,957.9460151,2.74249203,76.57418904
29,5,970.7777144,2.251613975,109.3411777
29,6,982.1450581,3.061280364,139.8332091
29,7,995.3407845,2.214711248,171.5615127
30,1,3.11773125,2.459053091,229.3059361
30,2,16.12413176,2.220595102,23.01320947
30,3,29.9883667,1.955050739,50.4879872
30,4,41.56957024,2.724129749,78.33003231
30,5,56.19946902,2.293145015,107.404671
30,6,67.62058163,2.585664466,141.258482
30,7,81.70767812,2.882343829,171.0227076
30,1,96.39532882,1.936216476,201.25
30,2,113.7911777,2.942503796,0
30,2,129.7525283,2.592279013,28.75
30,3,144.7158478,2.181282723,57.5
30,4,159.3595272,2.019015158,74.9291787
30,5,177.3500409,2.175999184,115
30,6,192.5052014,1.492828443,143.75
30,7,205.7576798,2.0008527,160.8361357
30,8,219.5450202,2.083016853,189.8378329
30,1,231.9331591,2.447535276,229.8574507
30,2,244.8707415,2.114873386,26.86966323
30,3,258.6764391,1.575877912,57.5
30,4,272.762205,1.409225515,80.7941084
30,5,286.5755468,2.622632539,105.0015531
30,6,299.260563,2.237898165,135.5779624
30,7,320.3801803,1.526902415,153.9250513
30,8,331.7327646,2.729254335,178.3067608
30,1,343.5651226,2.665487335,229.9225669
30,2,356.8751271,2.686605528,18.89602387
30,3,373.578127,2.903031338,57.5
30,4,390.790725,2.615477673,86.25
30,5,403.9024581,2.451381195,115
30,6,416.1400825,1.928730721,137.9878145
30,7,429.9550613,2.134654567,164.6798211
30,8,442.2210379,2.404044612,189.9696497
30,1,453.7601069,2.984581586,0
30,2,469.3024191,2.147854723,28.75
30,3,483.5233038,1.998298394,45.13027139
30,4,495.7069865,2.467571544,74.77637585
30,5,509.568876,2.347353015,111.2214391
30,6,524.3624912,2.346727034,143.75
30,7,537.8048744,2.414769839,161.5197461
30,8,551.0785188,1.85554349,201.25
30,1,565.4684574,2.087603187,229.5495024
30,2,577.5440872,2.675847702,27.55730577
30,3,591.5460813,2.556767323,56.64276627
30,4,606.4903138,1.499558804,83.0788434
30,5,621.2492926,1.875148319,110.2880215
30,6,633.84268,2.672426187,142.9688141
30,7,652.153889,1.88557456,166.136372
30,8,664.3293126,2.299480799,194.9606887
30,1,677.4184517,2.018245794,229.9554207
30,2,692.0563081,2.505221099,19.27643551
30,3,706.7173978,2.400706808,48.30492721
30,4,721.6458464,2.476325248,74.42881563
30,5,736.5828559,2.056490268,102.9526827
30,6,748.3759485,2.531069314,133.4553858
30,7,763.0784798,2.538958351,161.2404042
30,8,776.351825,1.933747877,197.15461
30,1,791.0810686,2.494326848,229.416026
30,2,806.7708548,3.16403535,20.7380645
30,3,818.818659,2.009951262,52.05863318
30,4,836.47664,2.248676597,78.46031364
30,5,851.2168286,2.111468736,111.42924
30,6,865.4888236,2.767712567,139.370745
30,7,877.979774,2.669887114,172.5
30,8,892.6111782,1.631837917,200.2572582
30,1,909.4230277,1.761248637,0
30,2,927.5956666,1.27603724,20.57438108
30,3,940.3423479,2.143704889,48.59123783
30,4,954.4179061,2.070610565,79.36163763
30,5,968.2644851,2.303590364,108.3528187
30,6,980.8655964,2.458051651,139.6786203
30,7,994.917033,2.239067711,165.8958597
